aX,aY,aZ,gX,gY,gZ
-0.244,0.008,0.950,2.319,-3.784,3.052
-0.246,0.008,0.950,2.197,-3.540,3.113
-0.244,0.006,0.951,2.380,-3.540,3.235
-0.243,0.006,0.953,2.258,-3.479,3.296
-0.243,0.006,0.952,2.319,-3.479,3.296
-0.243,0.006,0.950,2.258,-3.235,3.174
-0.245,0.007,0.949,2.502,-3.601,3.235
-0.245,0.005,0.951,2.625,-3.601,3.357
-0.243,0.005,0.950,2.258,-3.479,3.296
-0.244,0.007,0.950,2.136,-3.479,3.174
-0.243,0.008,0.951,2.258,-3.357,3.174
-0.243,0.007,0.951,2.075,-3.418,3.174
-0.245,0.007,0.950,2.319,-3.540,3.174
-0.246,0.006,0.951,2.502,-3.601,3.296
-0.246,0.006,0.950,2.136,-3.479,3.235
-0.244,0.004,0.950,1.892,-3.540,3.296
-0.245,0.005,0.951,1.892,-3.540,3.052
-0.244,0.007,0.949,1.953,-3.357,3.235
-0.244,0.006,0.950,2.014,-3.601,3.235
-0.243,0.008,0.952,2.014,-3.540,3.235
-0.244,0.006,0.950,2.075,-3.418,3.174
-0.245,0.007,0.952,2.136,-3.540,3.296
-0.244,0.005,0.952,2.197,-3.418,3.174
-0.243,0.007,0.950,2.258,-3.357,3.113
-0.245,0.007,0.950,2.014,-3.662,3.174
-0.245,0.006,0.952,2.136,-3.418,3.174
-0.242,0.006,0.951,2.075,-3.296,3.174
-0.242,0.008,0.949,2.014,-3.418,3.235
-0.245,0.009,0.949,2.136,-3.723,3.296
-0.246,0.006,0.950,2.441,-3.540,3.235
-0.246,0.005,0.952,2.502,-3.479,3.113
-0.246,0.005,0.952,2.197,-3.296,3.235
-0.244,0.006,0.950,2.136,-3.662,3.235
-0.246,0.006,0.949,2.075,-3.479,3.113
-0.246,0.007,0.951,2.136,-3.418,2.991
-0.244,0.006,0.952,2.258,-3.296,3.113
-0.243,0.006,0.952,2.197,-3.418,3.235
-0.244,0.007,0.951,2.197,-3.357,3.052
-0.244,0.008,0.950,2.136,-3.235,3.052
-0.244,0.007,0.950,2.014,-3.357,3.235
-0.245,0.005,0.951,2.197,-3.418,3.052
-0.245,0.006,0.950,2.197,-3.357,2.930
-0.245,0.005,0.950,2.014,-3.357,3.113
-0.245,0.007,0.948,2.014,-3.296,3.113
-0.246,0.007,0.950,1.953,-3.357,3.113
-0.245,0.007,0.950,2.197,-3.418,3.174
-0.245,0.007,0.951,2.136,-3.601,3.113
-0.245,0.007,0.950,2.075,-3.540,3.113
-0.245,0.008,0.950,2.075,-3.235,3.113
-0.243,0.005,0.951,2.136,-3.418,2.991
-0.244,0.007,0.951,2.075,-3.418,3.113
-0.242,0.009,0.949,2.380,-3.662,3.052
-0.243,0.010,0.949,2.930,-3.662,2.991
-0.242,0.006,0.950,3.235,-3.845,2.991
-0.243,0.005,0.950,3.357,-4.089,2.991
-0.245,0.004,0.952,3.235,-4.150,3.174
-0.246,0.004,0.951,3.174,-3.967,3.174
-0.245,0.004,0.951,2.808,-3.784,3.052
-0.244,0.004,0.952,2.502,-3.784,3.235
-0.245,0.005,0.951,2.441,-3.479,3.052
-0.245,0.005,0.950,2.136,-3.479,3.113
-0.245,0.005,0.949,2.258,-3.845,3.113
-0.246,0.005,0.950,2.502,-3.662,3.296
-0.245,0.005,0.950,2.441,-3.601,3.113
-0.245,0.002,0.948,2.319,-3.723,3.235
-0.247,0.004,0.947,1.953,-4.028,3.174
-0.248,0.004,0.951,1.404,-3.723,3.235
-0.246,0.005,0.951,1.465,-3.723,3.113
-0.242,0.006,0.954,1.404,-3.662,3.052
-0.247,0.006,0.953,1.587,-3.784,3.174
-0.249,0.007,0.953,1.770,-3.784,3.235
-0.245,0.005,0.952,1.892,-3.540,3.296
-0.243,0.004,0.950,1.770,-3.418,3.174
-0.244,0.005,0.950,1.953,-3.601,3.174
-0.246,0.005,0.950,2.014,-3.723,3.235
-0.246,0.007,0.951,2.014,-3.662,3.235
-0.246,0.005,0.950,2.014,-3.601,3.174
-0.246,0.006,0.948,1.953,-3.845,3.113
-0.247,0.006,0.950,1.709,-3.784,3.113
-0.246,0.006,0.948,1.831,-3.723,3.174
-0.237,-0.039,0.925,0.977,-3.174,2.808
-0.273,-0.162,0.883,-6.836,2.747,0.610
-0.329,-0.033,0.984,-28.687,17.090,-0.977
-0.280,0.096,1.065,-38.025,23.437,-0.305
-0.178,0.033,1.001,-31.982,22.766,-0.488
-0.162,0.035,0.941,-28.687,17.944,0.977
-0.184,0.068,0.917,-26.794,12.390,1.892
-0.193,0.072,0.910,-21.240,10.315,-0.122
-0.165,0.082,0.919,-13.428,7.996,-3.601
-0.141,0.091,0.937,-2.686,1.770,-9.705
-0.136,0.069,0.940,10.132,-5.005,-16.113
-0.129,0.021,0.939,23.437,-8.728,-23.926
-0.123,-0.025,0.950,33.386,-9.094,-34.851
-0.158,-0.049,0.984,33.264,-4.395,-45.959
-0.196,-0.031,1.012,20.386,6.653,-49.133
-0.218,0.020,1.016,3.906,18.433,-43.945
-0.256,0.038,0.975,-9.460,23.499,-31.006
-0.326,0.043,0.937,-17.456,22.766,-15.442
-0.397,0.061,0.922,-22.156,19.836,-3.113
-0.410,0.064,0.931,-27.649,19.226,2.563
-0.336,0.044,0.958,-30.518,22.705,0.488
-0.204,0.045,0.991,-30.823,26.306,-3.235
-0.153,0.045,0.999,-33.813,27.405,-2.991
-0.177,0.060,0.993,-38.025,26.245,-1.343
-0.187,0.078,0.982,-41.077,26.245,-0.366
-0.146,0.125,0.967,-41.809,27.222,-0.977
-0.120,0.143,0.934,-37.903,25.696,-2.869
-0.094,0.168,0.913,-30.273,20.447,-2.625
-0.083,0.162,0.903,-20.325,13.855,-2.563
-0.096,0.145,0.911,-10.193,9.155,-2.625
-0.125,0.146,0.936,-1.770,5.554,-2.380
-0.132,0.126,0.961,4.272,3.296,-1.831
-0.134,0.094,0.974,7.324,4.150,-2.380
-0.137,0.093,0.984,6.165,5.676,-3.052
-0.115,0.094,0.983,3.845,7.812,-4.089
-0.118,0.085,0.968,1.038,11.414,-6.042
-0.129,0.102,0.971,-1.404,11.841,-6.714
-0.125,0.116,0.970,-2.319,11.353,-6.775
-0.109,0.122,0.966,-3.357,10.803,-7.629
-0.071,0.153,0.967,-3.357,10.254,-7.202
0.006,0.175,0.964,-0.366,10.742,-7.568
0.053,0.163,0.942,4.089,9.033,-9.460
0.042,0.164,0.932,8.240,4.150,-10.803
-0.042,0.170,0.927,12.390,-2.686,-7.690
-0.121,0.169,0.925,19.409,-9.033,-0.366
-0.192,0.150,0.928,27.405,-12.451,7.324
-0.266,0.114,0.944,32.410,-12.756,11.169
-0.302,0.100,0.981,32.654,-8.179,9.888
-0.284,0.071,1.000,28.564,0.366,4.272
-0.222,0.047,1.006,20.325,11.292,-3.723
-0.144,0.033,1.003,8.301,23.193,-11.780
-0.098,0.069,1.007,-4.333,34.241,-19.714
-0.104,0.044,0.982,-15.076,44.250,-26.001
-0.095,0.065,0.985,-20.691,52.002,-29.358
-0.087,0.075,0.971,-22.827,56.152,-33.386
-0.053,0.084,0.959,-25.330,58.411,-40.283
-0.020,0.087,0.941,-26.489,60.364,-46.143
-0.002,0.090,0.928,-24.902,59.814,-48.218
0.008,0.100,0.944,-21.179,55.786,-44.189
0.021,0.112,0.966,-14.648,48.279,-34.851
0.057,0.128,0.960,-8.484,40.100,-24.597
0.060,0.154,0.940,-3.296,34.058,-15.320
0.037,0.160,0.936,3.235,29.114,-8.362
0.002,0.133,0.959,10.437,24.902,-4.883
-0.014,0.110,0.994,15.320,20.447,-3.784
-0.046,0.090,1.015,17.822,15.381,-2.075
-0.080,0.088,1.026,17.822,10.437,-1.465
-0.066,0.089,1.024,16.235,7.263,-1.892
-0.050,0.096,1.005,13.184,6.531,-2.930
0.002,0.094,0.967,9.888,8.118,-4.517
0.004,0.101,0.929,7.446,9.888,-5.188
0.041,0.100,0.932,8.362,8.850,-4.700
0.042,0.085,0.933,8.911,7.812,-3.174
0.034,0.089,0.955,10.437,5.371,-0.549
0.026,0.086,0.974,11.108,4.272,2.075
0.027,0.094,0.974,10.315,3.113,4.272
0.028,0.097,0.976,8.423,0.610,5.310
0.039,0.113,0.972,6.897,-2.197,6.042
0.067,0.129,0.967,5.615,-3.052,6.836
0.064,0.126,0.960,4.822,-1.465,7.690
0.067,0.118,0.966,4.822,0.549,8.179
0.059,0.108,0.974,3.784,2.991,8.301
0.030,0.083,0.976,2.686,4.272,9.216
0.013,0.070,0.984,1.709,3.662,10.742
-0.012,0.072,0.983,1.038,1.221,12.085
-0.040,0.065,0.982,0.793,-1.465,10.864
-0.044,0.072,0.984,0.244,-3.479,8.911
-0.048,0.088,0.982,-0.671,-3.906,7.385
-0.070,0.081,0.973,-1.831,-3.357,5.493
-0.035,0.075,0.980,-1.282,-2.808,4.272
-0.063,0.074,0.968,-0.916,-1.709,3.784
-0.042,0.055,0.979,-0.549,-2.136,2.930
-0.058,0.073,0.977,-1.404,-2.930,3.296
-0.048,0.073,0.988,-1.587,-5.066,2.930
-0.057,0.084,0.983,-1.648,-6.287,3.174
-0.029,0.095,0.979,-1.526,-7.202,3.601
0.011,0.102,0.966,-1.465,-7.935,3.113
0.019,0.104,0.961,-0.671,-8.789,3.479
0.008,0.101,0.962,0.061,-9.583,4.089
0.012,0.103,0.965,0.488,-10.437,4.395
0.028,0.105,0.969,0.977,-11.414,4.333
0.036,0.109,0.975,1.953,-14.404,4.456
0.032,0.100,0.976,2.869,-18.433,4.883
0.020,0.095,0.973,2.808,-21.851,5.554
0.013,0.101,0.971,2.014,-23.804,5.737
0.005,0.107,0.973,1.709,-25.085,5.798
0.003,0.104,0.968,1.770,-25.330,5.676
-0.000,0.102,0.968,1.526,-24.414,5.737
-0.009,0.106,0.972,1.221,-22.705,5.737
-0.028,0.101,0.970,1.160,-20.142,5.798
-0.037,0.101,0.971,1.038,-16.602,5.798
-0.034,0.105,0.972,0.977,-12.085,5.493
-0.025,0.112,0.973,1.709,-8.179,5.371
-0.020,0.109,0.972,2.747,-5.981,5.432
-0.014,0.106,0.967,3.784,-4.333,5.737
-0.016,0.116,0.971,4.639,-3.784,5.432
-0.011,0.113,0.969,6.042,-3.418,5.737
-0.011,0.114,0.967,7.690,-3.906,5.615
-0.012,0.106,0.963,9.827,-4.456,5.676
0.020,0.129,0.979,13.672,-8.911,3.418
-0.006,0.066,0.953,17.517,-17.517,1.770
-0.060,0.052,0.937,10.254,-15.015,6.104
-0.063,0.075,0.960,7.324,-11.047,4.333
-0.032,0.096,0.988,6.287,-6.287,1.770
-0.012,0.087,0.996,5.920,-5.066,2.258
-0.020,0.078,0.990,5.554,-5.859,2.930
-0.037,0.081,0.980,3.784,-6.348,3.540
-0.037,0.087,0.968,2.808,-5.371,3.418
-0.024,0.091,0.967,2.319,-4.333,3.296
-0.016,0.090,0.969,2.991,-3.784,3.235
-0.023,0.088,0.970,3.418,-4.639,3.479
-0.032,0.092,0.973,3.479,-5.249,3.601
-0.033,0.087,0.970,3.906,-4.944,3.357
-0.030,0.085,0.969,3.906,-4.578,3.357
-0.027,0.091,0.971,3.601,-5.127,3.357
-0.028,0.090,0.972,3.845,-5.005,3.113
-0.030,0.085,0.971,4.028,-5.188,3.357
-0.030,0.086,0.973,3.906,-5.310,3.540
-0.031,0.086,0.974,3.845,-4.883,3.540
-0.029,0.080,0.974,4.150,-4.517,3.357
-0.028,0.079,0.975,3.784,-4.456,3.357
-0.028,0.084,0.975,3.113,-4.456,3.418
-0.032,0.084,0.974,2.808,-4.395,3.418
-0.032,0.085,0.973,2.747,-4.395,3.296
-0.033,0.085,0.973,2.625,-4.211,3.235
-0.033,0.086,0.974,2.747,-3.967,3.296
-0.032,0.084,0.975,2.869,-4.089,3.235
-0.031,0.083,0.975,2.808,-3.967,3.174
-0.031,0.084,0.974,2.686,-4.028,3.235
-0.032,0.084,0.973,2.563,-4.028,3.296
-0.030,0.085,0.974,2.502,-3.906,3.113
-0.029,0.083,0.973,2.625,-3.845,3.235
-0.029,0.084,0.971,2.441,-3.845,3.357
-0.031,0.084,0.971,2.563,-3.906,3.357
-0.031,0.084,0.972,2.686,-3.784,3.296
-0.030,0.083,0.973,2.686,-3.784,3.296
-0.029,0.084,0.974,2.686,-3.479,3.174
-0.030,0.083,0.974,2.563,-3.479,3.235
-0.032,0.081,0.972,2.563,-3.723,3.296
-0.032,0.083,0.972,2.502,-3.906,3.357
-0.033,0.083,0.972,2.258,-3.784,3.296
-0.031,0.084,0.972,2.502,-3.540,3.296
-0.032,0.084,0.972,2.441,-3.540,3.418
-0.031,0.082,0.973,2.502,-3.845,3.357
-0.033,0.082,0.973,2.380,-3.418,3.235
-0.033,0.083,0.974,2.380,-3.601,3.235
-0.031,0.083,0.973,2.319,-3.601,3.235
-0.033,0.082,0.972,2.380,-3.601,3.357
-0.033,0.085,0.973,2.319,-3.540,3.235
-0.033,0.083,0.973,2.197,-3.723,3.174
-0.031,0.083,0.974,2.258,-3.418,3.174
-0.032,0.083,0.974,2.258,-3.540,3.174
-0.030,0.082,0.973,2.319,-3.601,3.296
-0.031,0.083,0.971,2.197,-3.479,3.235
-0.031,0.083,0.970,2.258,-3.662,3.296
-0.031,0.082,0.972,2.380,-3.662,3.296
-0.031,0.080,0.971,2.319,-3.479,3.357
-0.033,0.083,0.972,2.258,-3.662,3.235
-0.035,0.083,0.970,2.136,-3.784,3.174
-0.033,0.083,0.971,2.136,-3.662,3.174
-0.033,0.083,0.971,2.258,-3.906,3.174
-0.033,0.084,0.973,2.258,-3.784,3.113
-0.034,0.085,0.973,2.380,-3.540,3.174
-0.035,0.084,0.974,2.197,-3.784,3.113
-0.034,0.085,0.974,2.258,-3.723,3.113
-0.034,0.084,0.974,2.197,-3.662,3.174
-0.033,0.084,0.973,2.197,-3.723,2.991
-0.034,0.085,0.975,2.075,-3.662,3.052
-0.035,0.084,0.974,2.136,-3.540,3.052
-0.036,0.084,0.975,2.258,-3.723,3.052
-0.037,0.084,0.975,2.136,-3.723,2.991
-0.038,0.085,0.975,2.319,-3.845,2.991
-0.040,0.085,0.976,2.502,-3.662,3.052
-0.039,0.083,0.976,2.563,-3.662,3.052
-0.037,0.081,0.975,2.747,-3.845,3.174
-0.035,0.078,0.975,2.686,-3.845,3.113
-0.032,0.077,0.973,2.747,-3.357,2.991
-0.028,0.074,0.971,2.686,-3.296,3.052
-0.027,0.073,0.968,2.625,-3.601,2.991
-0.028,0.072,0.965,2.747,-3.723,2.869
-0.028,0.073,0.963,2.563,-3.723,2.747
-0.026,0.073,0.964,2.686,-3.723,2.686
-0.026,0.078,0.967,2.625,-3.540,2.502
-0.027,0.082,0.973,2.625,-3.723,2.441
-0.031,0.087,0.977,2.686,-3.845,2.747
-0.032,0.087,0.977,2.563,-3.784,2.686
-0.033,0.090,0.977,2.502,-3.845,2.747
-0.035,0.092,0.975,2.258,-3.662,2.991
-0.035,0.090,0.973,2.136,-3.723,3.113
-0.034,0.087,0.973,2.380,-3.479,3.174
-0.034,0.083,0.974,2.380,-3.540,3.235
-0.034,0.084,0.977,2.441,-3.662,3.235
-0.035,0.083,0.976,2.441,-3.784,3.235
-0.038,0.085,0.976,2.258,-3.784,3.174
-0.040,0.084,0.977,2.563,-3.723,3.296
-0.040,0.082,0.978,2.441,-3.601,3.357
-0.035,0.081,0.976,2.563,-3.357,3.296
-0.035,0.079,0.968,2.380,-3.418,3.357
-0.037,0.082,0.971,2.319,-3.784,3.357
-0.038,0.079,0.974,2.258,-3.601,3.296
-0.034,0.076,0.974,2.686,-3.418,3.235
-0.033,0.078,0.974,2.380,-3.418,3.113
-0.038,0.085,0.975,2.258,-3.418,3.235
-0.031,0.073,0.969,2.869,-3.235,3.174
-0.035,0.081,0.971,2.441,-3.418,3.174
-0.036,0.083,0.972,1.953,-3.479,2.930
-0.033,0.077,0.970,2.502,-3.235,2.991
-0.026,0.074,0.968,2.686,-3.113,3.113
-0.024,0.075,0.968,2.136,-3.296,3.113
-0.029,0.080,0.970,1.587,-3.967,2.991
-0.032,0.081,0.972,1.160,-4.395,3.296
-0.037,0.082,0.974,1.404,-4.333,3.113
-0.039,0.078,0.973,1.648,-4.272,3.235
-0.038,0.076,0.973,1.587,-4.272,3.418
-0.039,0.077,0.972,1.465,-4.089,3.296
-0.037,0.081,0.969,1.343,-3.967,3.235
-0.031,0.082,0.970,1.465,-3.723,3.235
-0.026,0.084,0.974,1.892,-3.296,3.052
-0.021,0.082,0.977,2.075,-3.357,3.174
-0.027,0.080,0.981,2.319,-3.723,3.235
-0.036,0.077,0.977,2.197,-4.211,3.113
-0.045,0.076,0.973,2.014,-4.211,3.174
-0.046,0.079,0.974,1.770,-3.967,3.113
-0.045,0.083,0.975,1.953,-3.784,2.930
-0.046,0.088,0.978,1.892,-3.723,2.808
-0.048,0.094,0.986,2.319,-3.906,2.686
-0.047,0.095,0.986,2.563,-3.906,2.625
-0.047,0.095,0.978,2.625,-4.028,2.747
-0.042,0.094,0.973,2.625,-3.662,2.991
-0.035,0.087,0.971,2.930,-3.601,2.991
-0.032,0.084,0.971,3.052,-3.601,2.991
-0.032,0.078,0.969,2.869,-3.845,3.296
-0.030,0.074,0.966,2.747,-3.601,3.235
-0.031,0.074,0.967,2.625,-3.479,3.113
-0.030,0.074,0.966,2.441,-3.479,3.113
-0.028,0.073,0.969,2.441,-3.601,3.113
-0.028,0.076,0.971,2.258,-3.418,2.991
-0.031,0.078,0.973,2.197,-3.418,3.052
-0.036,0.083,0.973,2.136,-3.662,3.052
-0.040,0.084,0.974,1.953,-3.845,3.174
-0.038,0.086,0.973,1.892,-3.784,3.235
-0.035,0.086,0.974,2.258,-3.540,3.357
-0.032,0.084,0.972,2.258,-3.357,3.296
-0.033,0.081,0.968,2.258,-3.479,3.418
-0.036,0.080,0.970,2.014,-3.723,3.479
-0.037,0.076,0.972,2.380,-3.662,3.418
-0.036,0.074,0.973,2.441,-3.723,3.479
-0.036,0.076,0.973,2.319,-3.601,3.296
-0.034,0.076,0.974,2.380,-3.479,3.296
-0.032,0.077,0.973,2.502,-3.662,3.174
-0.032,0.079,0.972,2.502,-3.662,3.357
-0.033,0.081,0.974,2.197,-3.723,3.418
-0.035,0.082,0.974,2.319,-3.662,3.357
-0.035,0.080,0.971,2.258,-3.662,3.357
-0.036,0.080,0.972,2.136,-3.784,3.357
-0.038,0.081,0.974,2.258,-3.723,3.418
-0.040,0.079,0.975,2.319,-3.540,3.296
-0.043,0.079,0.975,2.502,-3.662,3.357
-0.046,0.076,0.975,2.502,-3.845,3.418
-0.045,0.071,0.974,2.319,-3.784,3.357
-0.042,0.067,0.974,2.319,-3.723,3.296
-0.038,0.070,0.971,2.014,-3.479,3.174
-0.036,0.080,0.969,1.526,-3.479,3.052
-0.033,0.083,0.968,1.587,-3.479,3.052
-0.035,0.075,0.966,1.953,-3.601,3.113
-0.041,0.070,0.967,1.953,-3.723,3.052
-0.044,0.073,0.974,1.770,-3.784,2.991
-0.039,0.076,0.978,1.404,-3.540,2.808
-0.035,0.076,0.979,1.526,-3.418,2.625
-0.036,0.076,0.974,1.587,-3.845,2.747
-0.042,0.084,0.974,1.282,-4.089,2.808
-0.045,0.096,0.976,1.099,-4.028,2.869
-0.039,0.104,0.981,1.465,-3.540,2.930
-0.034,0.103,0.983,1.831,-3.296,3.113
-0.038,0.098,0.982,2.380,-3.723,3.296
-0.043,0.093,0.980,2.625,-3.967,3.418
-0.039,0.088,0.976,2.502,-3.723,3.540
-0.029,0.083,0.974,2.808,-3.235,3.540
-0.026,0.079,0.971,2.808,-3.235,3.479
-0.033,0.075,0.969,2.869,-3.540,3.479
-0.042,0.075,0.969,2.991,-3.967,3.540
-0.046,0.075,0.973,2.686,-3.540,3.296
-0.042,0.078,0.979,2.686,-3.174,3.174
-0.037,0.077,0.977,2.502,-3.174,3.174
-0.034,0.078,0.970,2.136,-3.479,3.357
-0.034,0.080,0.965,2.075,-3.540,3.235
-0.031,0.078,0.966,2.563,-3.357,3.235
-0.033,0.077,0.968,2.563,-3.296,3.113
-0.035,0.078,0.971,2.136,-3.296,3.052
-0.037,0.076,0.973,2.075,-3.601,3.235
-0.034,0.075,0.971,2.197,-3.357,3.052
-0.036,0.079,0.967,1.953,-3.479,2.991
-0.039,0.081,0.967,1.770,-3.723,2.991
-0.039,0.082,0.972,2.014,-3.235,3.113
-0.036,0.079,0.972,2.319,-3.296,3.113
-0.032,0.079,0.972,2.197,-3.479,3.052
-0.033,0.084,0.974,1.953,-3.540,2.991
-0.036,0.082,0.975,2.258,-3.601,3.174
-0.037,0.078,0.977,2.380,-3.662,3.174
-0.040,0.080,0.978,2.136,-3.479,3.052
-0.038,0.078,0.980,2.319,-3.479,3.174
-0.038,0.077,0.980,2.502,-3.479,3.235
-0.041,0.078,0.977,2.258,-3.540,3.174
-0.040,0.078,0.974,2.197,-3.784,3.174
-0.042,0.080,0.974,2.380,-3.601,3.235
-0.040,0.079,0.975,2.625,-3.418,3.174
-0.037,0.080,0.975,2.441,-3.418,3.235
-0.037,0.081,0.972,2.319,-3.357,3.113
-0.037,0.079,0.971,2.441,-3.296,3.296
-0.038,0.078,0.972,2.441,-3.357,3.296
-0.041,0.079,0.973,2.502,-3.418,3.357
-0.039,0.078,0.974,2.686,-3.235,3.296
-0.036,0.078,0.971,2.258,-3.357,3.296
-0.037,0.082,0.969,2.014,-3.479,3.052
-0.036,0.082,0.970,2.258,-3.357,3.052
-0.037,0.081,0.971,2.258,-3.479,3.174
-0.039,0.082,0.971,2.258,-3.418,3.235
-0.038,0.081,0.972,2.136,-3.601,3.235
-0.040,0.080,0.970,2.319,-3.601,3.235
-0.039,0.080,0.971,2.197,-3.601,3.235
-0.038,0.083,0.974,2.197,-3.418,3.235
-0.038,0.079,0.972,2.014,-3.418,3.357
-0.038,0.080,0.972,2.319,-3.540,3.418
-0.039,0.081,0.973,2.075,-3.601,3.235
-0.037,0.081,0.975,2.258,-3.296,3.296
-0.035,0.078,0.973,2.380,-3.418,3.296
-0.037,0.078,0.973,2.319,-3.662,3.296
-0.039,0.080,0.974,2.258,-3.662,3.235
-0.038,0.078,0.974,2.197,-3.540,3.235
-0.036,0.079,0.974,2.075,-3.662,3.235
-0.037,0.080,0.974,2.014,-3.723,3.113
-0.038,0.080,0.973,2.197,-3.723,3.296
-0.037,0.079,0.976,2.197,-3.601,3.235
-0.038,0.079,0.977,2.197,-3.540,3.174
-0.038,0.079,0.976,2.258,-3.357,3.174
-0.040,0.079,0.973,2.258,-3.662,3.235
-0.038,0.081,0.973,2.136,-3.723,3.113
-0.041,0.080,0.973,2.136,-3.601,3.235
-0.038,0.080,0.973,2.136,-3.784,3.235
-0.039,0.083,0.975,2.258,-3.479,3.174
-0.038,0.079,0.975,2.197,-3.479,3.174
-0.036,0.077,0.972,2.319,-3.540,3.174
-0.039,0.081,0.971,2.075,-3.601,3.052
-0.037,0.080,0.973,2.075,-3.540,3.174
-0.036,0.077,0.972,2.441,-3.540,3.174
-0.037,0.079,0.973,2.197,-3.601,3.113
-0.037,0.079,0.972,2.075,-3.601,3.174
-0.037,0.079,0.971,2.014,-3.540,3.296
-0.035,0.078,0.972,2.075,-3.479,3.174
-0.037,0.078,0.974,2.075,-3.540,3.174
-0.038,0.078,0.974,2.075,-3.357,3.174
-0.037,0.078,0.973,2.197,-3.357,3.235
-0.037,0.080,0.973,2.197,-3.479,3.174
-0.036,0.079,0.973,2.075,-3.540,3.174
-0.037,0.079,0.973,2.014,-3.662,3.296
-0.038,0.080,0.975,2.197,-3.296,3.174
-0.037,0.079,0.974,2.075,-3.540,3.174
-0.037,0.078,0.975,2.075,-3.662,3.174
-0.037,0.080,0.975,2.136,-3.479,3.296
-0.037,0.079,0.974,2.014,-3.479,3.113
-0.039,0.078,0.974,2.014,-3.296,3.113
-0.038,0.080,0.975,2.075,-3.296,3.113
-0.038,0.080,0.974,1.953,-3.540,3.174
-0.038,0.080,0.974,2.075,-3.540,3.113
-0.038,0.080,0.974,2.258,-3.662,3.235
-0.039,0.079,0.974,2.319,-3.357,3.052
-0.039,0.079,0.975,2.441,-3.418,3.174
-0.038,0.079,0.973,2.197,-3.357,3.113
-0.039,0.078,0.974,2.258,-3.418,3.174
-0.038,0.079,0.971,2.197,-3.540,3.235
-0.039,0.079,0.974,2.075,-3.662,3.174
-0.039,0.080,0.973,2.197,-3.540,3.113
-0.040,0.080,0.972,2.197,-3.357,3.052
-0.038,0.080,0.973,2.319,-3.357,3.052
-0.036,0.078,0.970,2.197,-3.357,3.174
-0.037,0.080,0.969,1.953,-3.357,3.113
-0.038,0.081,0.974,2.136,-3.418,3.113
-0.037,0.077,0.975,2.380,-3.418,3.235
-0.039,0.080,0.977,2.197,-3.479,3.113
-0.039,0.081,0.975,1.953,-3.540,3.113
-0.037,0.077,0.970,2.197,-3.418,3.174
-0.038,0.079,0.967,2.258,-3.357,3.296
-0.042,0.083,0.973,2.319,-3.479,3.296
-0.038,0.077,0.977,2.441,-3.296,3.235
-0.036,0.077,0.976,2.197,-3.418,3.174
-0.038,0.084,0.974,1.953,-3.601,3.174
-0.038,0.082,0.973,2.136,-3.662,3.113
-0.037,0.078,0.973,2.625,-3.418,3.113
-0.041,0.080,0.976,2.441,-3.540,3.174
-0.038,0.078,0.976,2.258,-3.479,2.991
-0.037,0.078,0.974,2.258,-3.357,3.174
-0.038,0.080,0.972,2.014,-3.418,3.174
-0.038,0.080,0.970,2.014,-3.662,3.235
-0.036,0.078,0.974,2.319,-3.479,3.174
-0.038,0.078,0.976,2.319,-3.296,3.113
-0.036,0.079,0.974,2.258,-3.418,3.113
-0.038,0.077,0.972,2.319,-3.418,3.174
-0.039,0.076,0.972,2.258,-3.540,3.235
-0.038,0.078,0.974,2.258,-3.235,3.296
-0.037,0.081,0.974,2.014,-3.418,3.235
-0.037,0.083,0.972,1.892,-3.479,3.235
-0.038,0.082,0.971,2.197,-3.540,3.052
-0.038,0.078,0.973,2.319,-3.601,3.052
-0.037,0.076,0.975,2.380,-3.418,3.235
-0.037,0.076,0.974,2.319,-3.235,3.113
-0.039,0.079,0.974,2.136,-3.479,3.235
-0.039,0.081,0.971,2.075,-3.540,3.235
-0.038,0.084,0.972,2.319,-3.357,3.174
-0.036,0.082,0.974,2.380,-3.357,3.174
-0.036,0.081,0.975,2.380,-3.357,3.296
-0.037,0.078,0.974,2.502,-3.479,3.235
-0.040,0.074,0.974,2.319,-3.296,3.174
-0.036,0.076,0.977,2.258,-3.113,3.235
-0.039,0.078,0.974,2.014,-3.235,3.113
-0.040,0.080,0.972,2.014,-3.479,3.235
-0.041,0.086,0.972,2.014,-3.418,3.113
-0.043,0.085,0.975,2.319,-3.357,3.174
-0.037,0.077,0.974,2.686,-3.357,3.174
-0.041,0.078,0.970,2.197,-3.662,3.174
-0.039,0.078,0.971,2.075,-3.357,3.174
-0.035,0.074,0.974,2.319,-3.052,3.235
-0.034,0.073,0.976,2.136,-3.235,3.113
-0.039,0.078,0.975,2.136,-3.540,3.174
-0.037,0.077,0.973,2.075,-3.418,3.113
-0.041,0.081,0.969,1.953,-3.418,3.174
-0.040,0.085,0.973,1.892,-3.479,3.235
-0.041,0.082,0.974,2.319,-3.296,3.174
-0.039,0.076,0.976,2.441,-3.418,3.235
-0.037,0.076,0.977,2.319,-3.601,3.235
-0.038,0.080,0.973,2.014,-3.479,3.174
-0.036,0.078,0.972,2.075,-3.418,3.235
-0.037,0.077,0.973,2.014,-3.601,3.113
-0.040,0.081,0.973,2.014,-3.662,3.174
-0.040,0.082,0.973,2.075,-3.357,2.991
-0.039,0.083,0.971,2.014,-3.540,3.113
-0.039,0.083,0.971,2.014,-3.662,3.052
-0.040,0.082,0.973,2.014,-3.540,3.174
